date,gold_usd,gold_jpy,audjpy,zarjpy,cadjpy,chfjpy,audusd,zarusd,cadusd,chfusd,jpy_per_usd,vix,usd_broad,eur_per_usd,gbp_per_usd,aud_per_usd,zar_per_usd,cad_per_usd,chf_per_usd
2023-06-09,1960.3,273167.805,93.92060389566623,7.444745404131873,104.44461100284813,154.38732550409927,0.6739906989283547,0.053424796585087,0.749512816669165,1.1079104808331488,139.35,13.83,119.4322,0.9303,0.795,1.4837,18.7179,1.3342,0.9026
2023-06-12,1952.9,272859.188,94.27164158963633,7.524611705908963,104.4479330193616,153.55533575118145,0.6747183051076175,0.05385493634346524,0.7475517679599313,1.0990218705352237,139.72,15.01,119.6376,0.9305,0.8007,1.4821,18.5684,1.3377,0.9099
2023-06-13,1954.4,273616.0,94.86380268329042,7.5458274269267465,105.27898932170251,154.64486910416437,0.6775985905949315,0.05389876733519104,0.7519927808693037,1.1046062078868883,140.0,14.61,119.1899,0.9266,0.793,1.4758,18.5533,1.3298,0.9053
2023-06-14,1955.8,272501.614,95.1902712304434,7.607716374636214,104.89347286004669,155.29424877396346,0.6832001093120175,0.05460214149598947,0.7528419784687194,1.1145786892554614,139.33,13.88,118.776,0.9209,0.7876,1.4637,18.3143,1.3283,0.8972
2023-06-15,1952.35,274285.6515,96.53016352892676,7.699221254651374,106.13432046536224,157.3764982636944,0.687096330905593,0.0548026283340549,0.7554581853894387,1.120197154699227,140.49,14.5,118.5521,0.9147,0.7836,1.4554,18.2473,1.3237,0.8927
2023-06-16,1959.75,277931.745,97.35703988467083,7.790895057489577,107.48825223586479,158.58213127585822,0.686483146838745,0.05493509418621899,0.757920266787934,1.1181930001118192,141.82,13.54,118.4184,0.9153,0.7803,1.4567,18.2033,1.3194,0.8943
2023-06-20,1930.45,273081.457,95.76873603682893,7.697539899767648,106.79450400120791,157.30012231735796,0.6770022341073725,0.054414957583540556,0.7549448890231013,1.1119759813188035,141.46,13.88,118.938,0.9174,0.7854,1.4771,18.3773,1.3246,0.8993
2023-06-21,1925.65,273615.60850000003,96.35180036617618,7.727784455237153,107.81546399575082,158.75977653631284,0.6781040211568455,0.05438654694374799,0.758782912208817,1.1173184357541899,142.09,13.2,118.727,0.9132,0.7851,1.4747,18.3869,1.3179,0.895
2023-06-22,1920.05,274355.9445,96.49513776337115,7.720612072878168,108.54603463992706,159.35095349615253,0.6753106428957321,0.054031857182995094,0.7596475235490732,1.1152001784320285,142.89,12.91,118.7552,0.913,0.7843,1.4808,18.5076,1.3164,0.8967
2023-06-23,1930.7,277596.04600000003,96.14818777584593,7.667244367417677,108.9572597756896,160.12919033299923,0.6687174000267486,0.053326223170243964,0.7578053955744164,1.1137097672346585,143.78,13.44,119.152,0.9185,0.7873,1.4954,18.7525,1.3196,0.8979
2023-06-26,1922.9,276032.29500000004,95.93664372117892,7.692843592244457,109.20502092050211,160.4627766599598,0.6683151774376797,0.053589993676380746,0.7607455306200076,1.11781801922647,143.55,14.25,119.0761,0.9166,0.7859,1.4963,18.6602,1.3145,0.8946
2023-06-27,1918.9,276321.60000000003,96.23738555102587,7.783699635679614,109.2979127134725,161.05581031204562,0.6683151774376797,0.054053469692219545,0.7590132827324478,1.1184431271669835,144.0,13.74,118.8949,0.9123,0.7842,1.4963,18.5002,1.3175,0.8941
2023-06-28,1908.4,275248.532,95.4786177677744,7.721629449586962,108.86104611668804,160.70194986072423,0.6619886137958427,0.05353691638069031,0.7547739452034116,1.1142061281337048,144.23,13.43,119.3382,0.9171,0.7913,1.5106,18.6787,1.3249,0.8975
2023-06-29,1899.6,274910.11199999996,95.99363226319979,7.718070695650318,109.25562433942322,161.08637577916295,0.6633059166887768,0.053331057874864,0.7549448890231013,1.1130899376669636,144.72,13.54,119.527,0.919,0.7926,1.5076,18.7508,1.3246,0.8984
2023-06-30,1912.25,276262.7575,96.26199360341153,7.66646855299187,109.18228536880291,161.4731194813904,0.6663113006396589,0.053066162891893615,0.7557436517533254,1.1176930814798256,144.47,13.59,119.3606,0.9158,0.7868,1.5008,18.8444,1.3232,0.8947
2023-07-03,1928.75,278704.375,96.49415692821368,7.708434467637912,109.11424903722721,161.3443501563198,0.667779632721202,0.053345567250089355,0.7551159102922298,1.1165698972755695,144.5,13.57,119.2119,0.9158,0.7877,1.4975,18.7457,1.3243,0.8956
2023-07-05,1924.65,278227.40400000004,96.3219616204691,7.703498441288535,108.92924421671314,160.97995545657017,0.6663113006396589,0.05328928086115478,0.7535227187099691,1.1135857461024499,144.56,14.18,119.3483,0.9201,0.7868,1.5008,18.7655,1.3271,0.898
2023-07-06,1908.8,275038.992,95.373312152502,7.541807332966947,107.90833520557179,160.7250418293363,0.6619009796134498,0.05234094894140431,0.7488953793155096,1.1154489682097044,144.09,15.44,119.8193,0.9197,0.7861,1.5108,19.1055,1.3353,0.8965
2023-07-07,1922.3,273370.283,95.07922711773752,7.554396328247844,107.05359831376092,160.0202543040396,0.6685832720465333,0.053121414304534445,0.7527853056308341,1.1252391133115787,142.21,14.83,119.0761,0.9121,0.7789,1.4957,18.8248,1.3284,0.8887
2023-07-10,1922.8,272191.56799999997,94.4048016005335,7.516074396181436,106.5883593102929,159.61213214567596,0.6668889629876625,0.05309461992216329,0.7529553497477599,1.1275228323373547,141.56,15.07,118.9548,0.9098,0.779,1.4995,18.8343,1.3281,0.8869
2023-07-11,1933.95,271739.3145,93.63587898174063,7.572621934788466,106.05328704053136,159.57978421351504,0.666400106624017,0.05389382915656157,0.7547739452034116,1.135718341851221,140.51,14.84,118.7344,0.9098,0.7751,1.5006,18.555,1.3249,0.8805
2023-07-12,1953.3,269965.593,93.73346897253307,7.6069128735758715,104.8713862963806,159.3015214384509,0.678195998643608,0.05503880235566074,0.758782912208817,1.152604887044721,138.21,13.54,117.6385,0.899,0.7696,1.4745,18.169,1.3179,0.8676
2023-07-13,1958.05,270485.02699999994,94.94158075601374,7.683109284359582,105.24150540911168,160.72134962187314,0.6872852233676976,0.05561828061647302,0.7618467164406522,1.1634671320535195,138.14,13.61,117.1831,0.8933,0.7635,1.455,17.9797,1.3126,0.8595
2023-07-14,1953.7,271056.33800000005,94.94285909806337,7.668201338646652,105.07421993335353,161.02599814298978,0.6843221788818176,0.055270299399211846,0.7573462587094819,1.160631383472609,138.74,13.34,117.0463,0.8899,0.7626,1.4613,18.0929,1.3204,0.8616
2023-07-17,1949.6,270838.432,94.75479162403656,7.702842821418471,105.4581340620967,161.49732620320856,0.682081713389264,0.05544804795147187,0.7591285204585136,1.162520344106022,138.92,13.48,117.1267,0.89,0.7646,1.4661,18.0349,1.3173,0.8602
2023-07-18,1975.0,274406.5,94.7167496080169,7.7837098951826595,105.45730550284631,161.89699370776043,0.6817097279978185,0.05602209511431308,0.7590132827324478,1.1652295502213936,138.94,13.3,117.0264,0.891,0.766,1.4669,17.8501,1.3175,0.8582
2023-07-19,1975.35,276074.91599999997,94.52184498850264,7.796714178126133,106.21675026599786,162.54943010002324,0.6763154335181929,0.055786449471423395,0.7599939200486395,1.1630611770179111,139.76,13.76,117.3462,0.8933,0.7753,1.4786,17.9255,1.3158,0.8598
2023-07-20,1976.1,277424.67899999995,95.15385658126608,7.813378302417087,106.5012896373843,161.90750778456925,0.67778229632642,0.055654806627374376,0.7586102260658474,1.1532695190866105,140.39,13.99,117.5947,0.8981,0.7783,1.4754,17.9679,1.3182,0.8671
2023-07-21,1960.6,277915.05,95.49956208313684,7.8988281315301165,107.2482409018688,163.7214137214137,0.6737182510274203,0.05572365524888971,0.7566013467503971,1.155001155001155,141.75,13.6,117.9418,0.8993,0.778,1.4843,17.9457,1.3217,0.8658
2023-07-24,1960.0,276732.4,95.30205872426595,7.9632042323028935,107.33617150676601,162.9616805170822,0.6749915626054674,0.0564006249189241,0.7602250266078759,1.154201292705448,141.19,13.91,117.8124,0.9023,0.7795,1.4815,17.7303,1.3154,0.8664
2023-07-25,1958.7,276000.417,95.69439728353142,8.00424893776556,106.9201001593444,163.01480795927813,0.6791171477079797,0.05680398082297608,0.758782912208817,1.1568718186024989,140.91,13.86,117.8565,0.905,0.7766,1.4725,17.6044,1.3179,0.8644
2023-07-26,1966.3,276088.18299999996,94.85880286447777,7.954114148137657,106.2263579966712,162.7942028985507,0.6755843804891231,0.0566491998300524,0.7565441065214101,1.1594202898550725,140.41,13.19,117.76,0.9027,0.7734,1.4802,17.6525,1.3218,0.8625
2023-07-27,1945.35,274352.7105,95.05290826986588,8.003609370743668,106.88949522510232,162.36472484457747,0.6739906989283547,0.05675111232180151,0.757920266787934,1.1512779184895232,141.03,14.41,117.8938,0.9093,0.777,1.4837,17.6208,1.3194,0.8686
2023-07-28,1954.25,275002.06,93.8571333288868,7.99777208168276,106.40453686200378,161.98917923333715,0.6669779230307477,0.05683465094999119,0.7561436672967864,1.1511453896627144,140.72,13.33,117.788,0.9059,0.777,1.4993,17.5949,1.3225,0.8687
2023-07-31,1970.65,280187.01700000005,95.68611615855711,7.984007277587166,108.03951367781156,163.65101289134438,0.672992798977051,0.0561542219551777,0.7598784194528875,1.1510128913443831,142.18,13.63,117.8241,0.9074,0.7778,1.4859,17.8081,1.316,0.8688
2023-08-01,1947.2,279111.648,94.76398254660849,7.86006086694267,107.86364662502822,163.57411845258474,0.6611133148221605,0.05483508348641461,0.7525020693806909,1.1411617026132603,143.34,13.93,118.5738,0.9115,0.7843,1.5126,18.2365,1.3289,0.8763
2023-08-02,1944.2,278428.88200000004,93.68703388721707,7.722838484229145,107.40212989350533,163.12791889736872,0.6541933795629988,0.053926670513435825,0.7499625018749063,1.1390818999886092,143.21,16.09,119.1268,0.9142,0.7867,1.5286,18.5437,1.3334,0.8779
2023-08-03,1935.65,275675.273,93.34119806003407,7.59589537910142,106.76161919040479,162.91466483642185,0.655393891728929,0.05333447113538422,0.7496251874062968,1.1439029970258523,142.42,15.92,119.3963,0.9135,0.7868,1.5258,18.7496,1.334,0.8742
2023-08-04,1942.45,275419.9855,93.65257595772786,7.708533807403541,106.31326385244057,162.73384597727534,0.6605019815059445,0.054365849547947966,0.7497938067031565,1.1477103179157582,141.79,17.1,118.821,0.9061,0.7828,1.514,18.3939,1.3337,0.8713
2023-08-07,1931.7,275170.665,93.50180505415162,7.609549196309809,106.52856715524977,162.94898192633264,0.6563833278634722,0.05341908877718364,0.7478312892611427,1.1439029970258523,142.45,15.77,119.0809,0.9091,0.7831,1.5235,18.7199,1.3372,0.8742
2023-08-08,1926.4,275802.68799999997,93.25820739968734,7.547617415875458,106.41444923442842,163.49206349206347,0.651380927566441,0.05271786977631807,0.7432733759476736,1.1419435879867534,143.17,15.99,119.6407,0.9132,0.7856,1.5352,18.9689,1.3454,0.8757
2023-08-09,1922.75,276068.445,93.6839357953804,7.5581946243011915,106.81446213361107,163.71721778791334,0.6524859715516117,0.05264099891559542,0.7439369141496801,1.1402508551881414,143.58,15.96,119.476,0.9112,0.7865,1.5326,18.9966,1.3442,0.877
2023-08-10,1920.9,277377.96,94.68231591371058,7.712480438393626,107.7531527497948,165.2930402930403,0.655694708543702,0.05341052935175641,0.7462129691814043,1.1446886446886446,144.4,15.85,119.1581,0.9078,0.7858,1.5251,18.7229,1.3401,0.8736
2023-08-11,1915.8,277676.05199999997,94.1107720277904,7.65885492351185,107.86633921262187,165.3622361665716,0.6493084864619181,0.052841554598536296,0.744213738185607,1.140901312036509,144.94,14.84,119.6268,0.9127,0.7878,1.5401,18.9245,1.3437,0.8765
2023-08-14,1903.75,276614.875,94.38742367156036,7.633627890849104,108.02170842316558,165.5840455840456,0.6496037417175522,0.0525370123251831,0.743439149505613,1.1396011396011396,145.3,14.82,120.0725,0.9156,0.788,1.5394,19.0342,1.3451,0.8775
2023-08-15,1903.85,276819.79,94.27478441288984,7.607228436594223,107.92755344418053,165.81138100125443,0.6483822861959411,0.05231931524480208,0.7422802850356295,1.1403808872163301,145.4,16.46,120.2127,0.9151,0.7846,1.5423,19.1134,1.3472,0.8769
2023-08-16,1904.2,277651.402,93.90133951571356,7.637670303652525,107.87955016277006,165.95720464375142,0.6439979392065945,0.052380977324274915,0.7398638650488311,1.1381743683132255,145.81,16.78,120.3551,0.9171,0.7844,1.5528,19.0909,1.3516,0.8786
2023-08-17,1896.35,277170.516,93.78850102669404,7.650113055857968,108.0905191539713,166.2420382165605,0.6416837782340863,0.052340674985344615,0.7395355716609968,1.1373976342129208,146.16,17.89,120.5242,0.9196,0.7841,1.5584,19.1056,1.3522,0.8792
2023-08-18,1893.7,274870.555,93.08664144167255,7.65700419381215,107.06646013129749,164.6251559487354,0.6413134098634002,0.05275235407380055,0.7376263185070444,1.1341726210729273,145.15,17.3,120.4321,0.9195,0.7851,1.5593,18.9565,1.3557,0.8817
2023-08-21,1889.85,276409.46099999995,93.50466692238844,7.699515687513161,107.83749907837498,166.22343448119102,0.6393044367727911,0.05264266161297115,0.737300007373,1.1364927832708263,146.26,17.13,120.4627,0.9184,0.7851,1.5642,18.996,1.3563,0.8799
2023-08-22,1892.75,275944.02249999996,93.67129272680545,7.755406016437481,107.61792278733299,165.67045454545453,0.6425083526085839,0.053195733702157084,0.7381708127260648,1.1363636363636365,145.79,16.97,120.3554,0.922,0.7854,1.5564,18.7985,1.3547,0.88
2023-08-23,1916.65,277185.923,93.55673437702161,7.829019667285611,106.79367892482647,164.62151394422312,0.6469142191745374,0.054135110408557674,0.738443361394181,1.1383039271485487,144.62,15.98,120.0307,0.9206,0.7865,1.5458,18.4723,1.3542,0.8785
2023-08-24,1917.05,279410.0375,93.65762755429893,7.767699162207679,107.46939979354077,165.1558073654391,0.6425909266161162,0.05329467692766846,0.737354372511429,1.13314447592068,145.75,17.2,120.2354,0.9237,0.7915,1.5562,18.7636,1.3562,0.8825
2023-08-25,1915.5,280390.89,93.69519298470203,7.838790176611081,107.42697783648906,165.21444695259592,0.6400819304871024,0.0535509644528698,0.7338910905621605,1.1286681715575622,146.38,15.68,120.5137,0.927,0.7955,1.5623,18.6738,1.3626,0.886
2023-08-29,1930.0,281799.3,94.30952073375532,7.897854202614767,107.44719994112884,165.95817231188906,0.6459113809585325,0.05409118692291465,0.7358893222459342,1.136621959536258,146.01,14.45,120.2669,0.9216,0.7928,1.5482,18.4873,1.3589,0.8798
2023-08-30,1947.55,284225.447,94.79085476747207,7.845097754627017,107.98372179060304,166.3702690378477,0.6495193556767991,0.05375563762249566,0.7399186089530152,1.1399908800729595,145.94,13.88,119.7937,0.9152,0.7858,1.5396,18.6027,1.3515,0.8772
2023-08-31,1942.3,282954.264,94.22417696138672,7.705449563897368,107.6002658985154,164.8523254498133,0.6467886941336265,0.05289298163026748,0.738606987222099,1.1316057485572026,145.68,13.57,120.225,0.9226,0.7895,1.5461,18.9061,1.3539,0.8837
2023-09-01,1940.55,283708.41,94.28608280665549,7.771759064837309,107.64246797231628,165.06717850287905,0.6449116471043467,0.05315840673623331,0.7362685907819172,1.1290504685559444,146.2,13.09,120.759,0.927,0.794,1.5506,18.8117,1.3582,0.8857
2023-09-05,1926.1,284350.143,94.2178824430404,7.689823472114428,108.49562725067979,166.1003600360036,0.6382028208564682,0.05208848792328408,0.7349158521349305,1.125112511251125,147.63,14.01,121.4345,0.9322,0.7947,1.5669,19.1981,1.3607,0.8888
2023-09-06,1922.05,283790.6825,94.23064649945754,7.684500884771522,108.1288905162944,165.4527117884357,0.6382028208564682,0.052045383574476946,0.7323324789454413,1.1205737337516808,147.65,14.45,121.8671,0.9334,0.8001,1.5669,19.214,1.3655,0.8924
2023-09-07,1918.35,282246.8355,93.86882735740717,7.677375926863249,107.56689574499197,164.81460737089728,0.6379992344009188,0.05218090074670868,0.7311010381634743,1.120197154699227,147.13,14.4,121.9528,0.9342,0.801,1.5674,19.1641,1.3678,0.8927
2023-09-08,1927.8,284736.06,94.32275368797495,7.725299440347298,108.43550400117464,165.45311974907582,0.6386103838048406,0.05230399079449762,0.7341604874825637,1.120197154699227,147.7,13.84,121.9475,0.9338,0.8015,1.5659,19.119,1.3621,0.8927
2023-09-11,1924.95,281928.177,94.24710424710425,7.763336443049784,107.84183786171857,164.3771043771044,0.6435006435006435,0.05300653040454584,0.7363228039172373,1.122334455667789,146.46,13.8,121.3386,0.9308,0.7981,1.554,18.8656,1.3581,0.891
2023-09-12,1908.55,280785.876,94.49547177082665,7.775569743351233,108.55161218918322,165.06226859643218,0.6423020104052926,0.0528518878694347,0.7378440197742198,1.1219566924716706,147.12,14.23,121.2913,0.9323,0.8015,1.5569,18.9208,1.3553,0.8913
2023-09-13,1913.8,282189.81,94.73785659213569,7.850476246253121,108.95588561294613,165.21008403361344,0.6425083526085839,0.05324161577655559,0.7389344565137073,1.1204481792717087,147.45,13.48,121.0549,0.9314,0.8008,1.5564,18.7823,1.3533,0.8925
2023-09-14,1901.75,279880.5475,94.85047692704303,7.758979739240919,108.90993857766594,164.4541289529556,0.6444960041247744,0.05272120499586138,0.7400281210686006,1.117443289753045,147.17,12.82,121.2395,0.9381,0.8058,1.5516,18.9677,1.3513,0.8949
2023-09-15,1927.7,284971.891,95.23288024222123,7.756928921491463,109.47126777251185,164.9888392857143,0.6442053726728081,0.05247195374072558,0.740521327014218,1.1160714285714286,147.83,13.79,121.199,0.9369,0.807,1.5523,19.0578,1.3504,0.896
2023-09-18,1923.5,283966.305,95.10403916768665,7.76897776608341,109.50155763239874,164.6921017402945,0.6442053726728081,0.05262465465070385,0.7417297136923304,1.1155734047300312,147.63,14.0,121.1938,0.935,0.8063,1.5523,19.0025,1.3482,0.8964
2023-09-19,1934.9,285978.22000000003,95.44720697449145,7.805527242768797,110.04392822574641,164.60630359728256,0.6457862447529867,0.052811415715621084,0.7445461990916536,1.1137097672346585,147.8,14.11,121.1645,0.936,0.8069,1.5485,18.9353,1.3431,0.8979
2023-09-20,1943.35,287110.529,96.01611750178724,7.879382619918721,110.05661501787843,165.01731263263713,0.6498992656138298,0.05333276445051253,0.7449344457687723,1.1169440411035407,147.74,15.14,120.9648,0.9333,0.8072,1.5387,18.7502,1.3424,0.8953
2023-09-21,1915.0,282309.3,94.6760002568878,7.801981455607773,109.32957579353307,163.20159415476584,0.642219510628733,0.05292349379736653,0.7416196974191634,1.1070519207350824,147.42,17.54,121.5528,0.9377,0.8131,1.5571,18.8952,1.3484,0.9033
2023-09-22,1927.35,285710.364,95.65722397883461,7.908875076693254,110.07648325536498,163.54810238305384,0.6452861844227915,0.05335182863392642,0.742555877329769,1.1032656663724625,148.24,17.2,121.5306,0.9381,0.8159,1.5497,18.7435,1.3467,0.9064
2023-09-25,1924.85,286302.189,95.49306625577812,7.917218913178865,110.39857492763305,163.0921052631579,0.6420133538777606,0.05322857948889918,0.7422251911229868,1.0964912280701753,148.74,16.9,122.1143,0.9442,0.8185,1.5576,18.7869,1.3473,0.912
2023-09-26,1907.05,283959.745,95.36924357906874,7.818366071756744,110.22281442001629,162.8390201224847,0.6404918977774932,0.052507495444974774,0.7402472425790214,1.0936132983377078,148.9,18.94,122.4742,0.9458,0.8218,1.5613,19.0449,1.3509,0.9144
2023-09-27,1887.3,282113.604,95.18593988792664,7.785862731719005,110.6275902901125,162.5135899108502,0.6367804381049414,0.05208631744527031,0.7400828892835998,1.087192868014786,149.48,18.22,122.9895,0.9515,0.8242,1.5704,19.1989,1.3512,0.9198
2023-09-28,1873.55,279496.189,95.88019795616685,7.862710890682072,110.71693632180497,163.03825136612022,0.6427148274310688,0.052706199830286043,0.742170105388155,1.0928961748633879,149.18,17.34,122.5342,0.9454,0.8181,1.5559,18.9731,1.3474,0.915
2023-09-29,1870.5,279508.815,96.40023224308109,7.913550956425954,110.40265977096418,163.47226780439777,0.6451196696987291,0.052958247717499525,0.7388252678241596,1.0939722131057872,149.43,17.52,122.3077,0.9448,0.8187,1.5501,18.8828,1.3535,0.9141
2023-10-02,1833.05,274590.89,95.49917123549663,7.806881312473292,109.61510317576467,163.25196163905844,0.6375111564452378,0.05211536256657738,0.7317430118542367,1.0897994768962511,149.8,17.61,123.0545,0.9524,0.8244,1.5686,19.1882,1.3666,0.9176
2023-10-03,1822.45,271836.642,93.86445157636398,7.703590463992066,108.71720116618074,161.67353132451765,0.6292870178088226,0.05164649010453249,0.7288629737609329,1.0838933448948624,149.16,19.78,123.7848,0.9567,0.8286,1.5891,19.3624,1.372,0.9226
2023-10-04,1818.95,270714.3285,94.31558935361217,7.706966459704523,108.32666132906327,162.47816593886463,0.6337135614702154,0.051783689173584106,0.7278550112817527,1.0917030567685588,148.83,18.58,123.5946,0.9508,0.8226,1.578,19.3111,1.3739,0.916
2023-10-05,1819.45,270170.1305,94.29133858267717,7.600061418773672,108.10279557367502,162.44393392407832,0.63500127000254,0.051182311393182515,0.7280139778683751,1.0939722131057872,148.49,18.49,123.8993,0.9499,0.8216,1.5748,19.538,1.3736,0.9141
2023-10-06,1819.6,271265.968,95.31969309462916,7.7289175989963,109.16013765834373,164.1488658885708,0.639386189258312,0.05184409443920243,0.7322252324815114,1.1010790574763267,149.08,17.45,123.3563,0.9438,0.816,1.564,19.2886,1.3657,0.9082
2023-10-10,1857.0,275987.34,95.56327160493828,7.810143411932252,109.44841299064731,164.4208430136077,0.6430041152263375,0.052551092799974775,0.7364312541424257,1.1063170704723972,148.62,17.03,122.9282,0.9418,0.8138,1.5552,19.0291,1.3579,0.9039
2023-10-11,1871.25,279134.3625,95.57278318810866,7.9240792779775715,109.54688991701549,165.28531855955677,0.6406970784213224,0.05312113211756769,0.7343761474627305,1.10803324099723,149.17,16.09,122.7697,0.9416,0.8127,1.5608,18.8249,1.3617,0.9025
2023-10-12,1874.0,280556.54000000004,94.8251836838105,7.9137108966158864,109.62946690099591,165.16990291262138,0.6333924499619965,0.05286026916449059,0.7322788517867604,1.1032656663724625,149.71,16.69,123.2101,0.9476,0.8187,1.5788,18.9178,1.3656,0.9064
2023-10-13,1909.2,285654.504,94.11246697697824,7.877390278830764,109.61172161172162,165.9126192060324,0.629009938357026,0.052649313452952574,0.7326007326007326,1.1088933244621866,149.62,19.32,123.5954,0.9522,0.8238,1.5898,18.9936,1.365,0.9018
2023-10-16,1918.05,286882.7385,94.81458003169573,7.964705443817861,109.85677561513037,166.05973132008438,0.6339144215530904,0.053250688265145826,0.7344840249724569,1.1102475852115021,149.57,17.21,123.3185,0.9482,0.8198,1.5775,18.7791,1.3615,0.9007
2023-10-17,1928.2,288670.82200000004,95.47222753650915,7.9867909329037,109.90309792981941,166.43690939410786,0.6377144314775843,0.05334841315145081,0.7341065922771987,1.1117287381878822,149.71,17.88,123.1202,0.944,0.8193,1.5681,18.7447,1.3622,0.8995
2023-10-18,1955.7,293081.20200000005,94.9502629411392,7.867327439574978,109.41880841121497,166.78909293266557,0.6335931065070012,0.05249784758824888,0.7301401869158879,1.1129660545353368,149.86,19.22,123.8148,0.9495,0.823,1.5783,19.0484,1.3696,0.8985
2023-10-19,1953.55,292876.21599999996,94.82605945604047,7.876969636467764,109.30300379119276,167.39615899955336,0.6325110689437066,0.05254115285797602,0.7290755322251385,1.1165698972755695,149.92,21.4,123.798,0.9461,0.8234,1.581,19.0327,1.3716,0.8956
2023-10-20,1988.5,297976.725,94.69194312796208,7.907192722322186,109.44347063978965,168.03094864319354,0.631911532385466,0.052767385534348926,0.7303534910896874,1.1213276519398967,149.85,21.71,123.612,0.9441,0.8228,1.5825,18.9511,1.3692,0.8918
2023-10-23,1973.0,295515.94,94.91761723700887,7.922394596395835,109.5203275811641,167.93362484583474,0.6337135614702154,0.05289354116968777,0.7312079555425564,1.121201928467317,149.78,20.37,123.2846,0.9393,0.8173,1.578,18.9059,1.3676,0.8919
2023-10-24,1963.65,294233.316,95.13046790679958,7.867681806248359,109.02211874272409,167.70005595970903,0.6348803250587265,0.05250721974271462,0.7275902211874272,1.119194180190263,149.84,18.97,123.6416,0.9438,0.8217,1.5751,19.045,1.3744,0.8935
2023-10-25,1983.3,297376.002,94.97086394730175,7.861127422196125,108.87307580598315,167.51200983130377,0.6333924499619965,0.05242848754299136,0.7261109497531223,1.1171936096525528,149.94,20.19,123.7871,0.9449,0.8237,1.5788,19.0736,1.3772,0.8951
2023-10-26,1975.0,297119.0,94.95676323928548,7.926279906638075,108.77801879971076,167.248471372985,0.6311935870731553,0.052687316582279146,0.7230657989877078,1.1117287381878822,150.44,20.68,124.0064,0.9495,0.8256,1.5843,18.9799,1.383,0.8995
2023-10-27,1982.9,296641.84,95.02636092231468,7.954527327736097,107.88980239434588,165.8352732513025,0.6352029473416757,0.053171974115883,0.7211885186787826,1.108524553818867,149.6,21.27,123.62,0.9441,0.823,1.5743,18.8069,1.3866,0.9021
2023-10-30,1997.6,297662.376,94.97737268149659,7.9318017289102745,107.75182587316507,165.25451924143286,0.637389253617184,0.05322999616744027,0.7231180851833104,1.1090163025396473,149.01,19.75,123.4076,0.9416,0.8226,1.5689,18.7864,1.3829,0.9017
2023-10-31,1996.9,302450.47400000005,95.90324827455203,8.081142222981049,109.13676322236634,166.43956043956044,0.6331919204710948,0.053354959877070174,0.7205649228995533,1.0989010989010988,151.46,18.14,123.8364,0.9463,0.8241,1.5793,18.7424,1.3878,0.91
2023-11-01,1986.35,299859.396,96.05497582081955,8.098408321575908,108.76864327401111,165.8354388663078,0.6362942224484601,0.05364605406449329,0.7205130052597449,1.0985389432055366,150.96,16.87,123.7922,0.9489,0.8246,1.5716,18.6407,1.3879,0.9103
2023-11-02,1983.6,298492.12799999997,96.64119195941173,8.153622748650815,109.13838120104438,166.0743847257477,0.642219510628733,0.054184095884176074,0.725268349289237,1.1036309458117206,150.48,15.66,122.8818,0.9418,0.8214,1.5571,18.4556,1.3788,0.9061
2023-11-03,1994.45,297891.052,97.18896408120771,8.19281866751506,109.25316363104383,166.2511130899377,0.6507027589796981,0.054852829857492354,0.7314753858532661,1.1130899376669636,149.36,14.91,121.7564,0.9317,0.8081,1.5368,18.2306,1.3671,0.8984
2023-11-06,1984.6,297233.542,97.39237872285084,8.189747095010253,109.62523788610746,166.9862860965548,0.6502796202367017,0.05468215994531784,0.7319572536963841,1.114951499609767,149.77,14.89,121.6484,0.9305,0.807,1.5378,18.2875,1.3662,0.8969
2023-11-07,1960.7,295026.529,96.65960043682148,8.19486425400975,109.28171980535987,167.09605774569684,0.6423845313804843,0.054461781444871064,0.7262691553489723,1.1104941699056081,150.47,14.81,122.0777,0.9357,0.8133,1.5567,18.3615,1.3769,0.9005
2023-11-08,1959.35,295411.1995,96.8087838705535,8.174651369580777,109.26945934193363,167.8953229398664,0.6420958006934635,0.05421934980155718,0.7247427163357009,1.1135857461024499,150.77,14.45,122.0926,0.9333,0.8129,1.5574,18.4436,1.3798,0.898
2023-11-09,1957.45,295653.24799999996,96.96969696969695,8.141440275981026,109.71959901205868,167.8968430413517,0.6420133538777606,0.05390254420008624,0.726427429899753,1.1116051578479325,151.04,15.29,122.1281,0.9337,0.8144,1.5576,18.552,1.3766,0.8996
2023-11-13,1931.15,292685.09400000004,96.80015328607013,8.098446675607944,109.97750526086641,168.13845129798094,0.6386919588682378,0.05343393161525432,0.7256367462448298,1.1093854004881296,151.56,14.76,122.4264,0.9346,0.8151,1.5657,18.7147,1.3781,0.9014
2023-11-14,1969.05,296834.2875,97.85148643385693,8.230553781140976,109.94821676026548,169.28691746209995,0.6490977541217707,0.05459737168252721,0.7293414047115455,1.1229646266142617,150.75,14.16,121.35,0.9207,0.8011,1.5406,18.3159,1.3711,0.8905
2023-11-15,1958.2,295825.274,98.46825707208968,8.292120646595494,110.5525064032199,170.27727682596932,0.6518055012384304,0.054889260916101766,0.7317965605561654,1.127141568981064,151.07,14.18,121.0749,0.9214,0.8044,1.5342,18.2185,1.3665,0.8872
